"Austen_Northanger.txt"	"Austen_Persuasion.txt"	"Austen_Pride.txt"	"Austen_Sense.txt"	"CBronte_Jane.txt"	"Dickens_Hard.txt"	"EEE_Adam.txt"
"prevented"	0.0168173762305792	0.00600110420317338	0.0188939637893077	0.0125421206217547	0.00374087493720674	0.00288869844876893	0.00185323319696626
"quit"	0.0038809329762875	0.0108019875657121	0.00821476686491637	0.00752527237305284	0.00587851775846774	0.000962899482922978	0.00277984979544939
"arranged"	0.00517457730171667	0.00720132504380806	0.00164295337298327	0.00585298962348554	0.00801616057972873	0.00288869844876893	0.000926616598483129
"conclusion"	0.00646822162714583	0.00600110420317338	0.0065718134919331	0.00418070687391824	0.00267205352657624	0.00385159793169191	0.00416977469317408
"fortnight"	0.007761865952575	0.00600110420317338	0.0172510104163244	0.0108698378721874	0.00961939269567448	0.00192579896584596	0.00741293278786503
"hurried"	0.01552373190515	0.00720132504380806	0.00821476686491637	0.00919755512262013	0.00855057128504398	0.0105918943121528	0.00926616598483129
"message"	0.00905551027800417	0.00360066252190403	0.00246443005947491	0.00668913099826919	0.00480969634783724	0.0125176932779987	0.00416977469317408
"progress"	0.0129364432542917	0.00360066252190403	0.00410738343245819	0.00250842412435095	0.00748174987441348	0.00385159793169191	0.00277984979544939
"pupils"	0	0	0	0	0.00748174987441348	0	0.00231654149620782
"wholly"	0.0129364432542917	0.00240044168126935	0.0213583938487826	0.00836141374783648	0.00748174987441348	0.00288869844876893	0
"cheeks"	0.00646822162714583	0.00960176672507741	0.00328590674596655	0.00250842412435095	0.00427528564252199	0	0.0115827074810391
"college"	0.00129364432542917	0	0	0	0.002137642821261	0.000962899482922978	0.00185323319696626
"delicacy"	0.0038809329762875	0.00480088336253871	0.00903624355140801	0.00836141374783648	0.00160323211594575	0.00288869844876893	0.000463308299241564
"earnestly"	0.0142300875797208	0.00600110420317338	0.00903624355140801	0.0108698378721874	0.00427528564252199	0.00385159793169191	0.00509639129165721
"encouragement"	0.0103491546034333	0.00120022084063468	0.00821476686491637	0.0117059792469711	0	0.00288869844876893	0.00185323319696626
"everett"	0	0	0	0	0	0	0
"features"	0.0103491546034333	0.0108019875657121	0.0065718134919331	0.00418070687391824	0.0240484817391862	0.00962899482922978	0.00277984979544939
"francis"	0	0	0	0	0	0	0
"lane"	0	0.00480088336253871	0.00821476686491637	0.00250842412435095	0.00694733916909824	0.00481449741461489	0.00370646639393251
"midst"	0	0.00360066252190403	0	0.0016722827495673	0.00534410705315249	0.00770319586338382	0.00741293278786503
"noise"	0.00517457730171667	0.00600110420317338	0.00246443005947491	0.00585298962348554	0.0101538034009897	0.0086660953463068	0.00370646639393251
"cabinet"	0.0129364432542917	0	0	0	0.002137642821261	0.00288869844876893	0
"caddy"	0	0	0	0	0	0	0
"ignorant"	0.00646822162714583	0.00240044168126935	0.0131436269838662	0.00418070687391824	0.00641292846378299	0.00385159793169191	0.00509639129165721
"regular"	0.00129364432542917	0.00720132504380806	0.00246443005947491	0.00334456549913459	0.00587851775846774	0.00577739689753787	0.00463308299241564
"shape"	0.0038809329762875	0.00240044168126935	0.00164295337298327	0.000836141374783648	0.0122914462222507	0.00962899482922978	0.00463308299241564
"t"	0.0038809329762875	0	0	0.00250842412435095	0.00374087493720674	0.0828093555313761	0.0555969959089877
"capital"	0.00258728865085833	0.00240044168126935	0.00328590674596655	0	0.002137642821261	0.000962899482922978	0.00463308299241564
"escaped"	0.0038809329762875	0.00480088336253871	0.00410738343245819	0.00585298962348554	0.002137642821261	0.00192579896584596	0.000926616598483129
"existence"	0.00517457730171667	0.00360066252190403	0.00246443005947491	0.00668913099826919	0.0203076068019795	0.0134805927609217	0.00416977469317408
"finger"	0.00129364432542917	0	0	0.000836141374783648	0.00694733916909824	0.0086660953463068	0.00370646639393251
"modesty"	0.0038809329762875	0.00240044168126935	0.00492886011894982	0.00250842412435095	0.000534410705315249	0	0.000463308299241564
"neighbours"	0.00646822162714583	0.00840154588444274	0.00903624355140801	0.00250842412435095	0.000534410705315249	0.00192579896584596	0.010656090882556
"whence"	0.00258728865085833	0	0.00164295337298327	0.00418070687391824	0.0101538034009897	0.00288869844876893	0.00138992489772469
"wound"	0.00129364432542917	0.00600110420317338	0.00164295337298327	0.00418070687391824	0.00641292846378299	0.000962899482922978	0.00231654149620782
"entrance"	0.00646822162714583	0.00600110420317338	0.00985772023789965	0.0150505447461057	0.00908498199035923	0	0.00509639129165721
"indifference"	0.007761865952575	0.0120022084063468	0.0139651036703578	0.0158866861208893	0.00427528564252199	0.00288869844876893	0.00416977469317408
"overcome"	0.00258728865085833	0.00480088336253871	0.00821476686491637	0.0150505447461057	0.00427528564252199	0.00192579896584596	0.00602300789014034
"slow"	0	0.00240044168126935	0.00164295337298327	0.00250842412435095	0.002137642821261	0.0105918943121528	0.00880285768558972
"winter"	0.007761865952575	0.0120022084063468	0.0123221502973746	0.00585298962348554	0.010688214106305	0.000962899482922978	0.00555969959089877
"dost"	0	0	0	0	0	0.00192579896584596	0.010656090882556
"growing"	0.0038809329762875	0.0144026500876161	0.00246443005947491	0.00418070687391824	0.00320646423189149	0.00288869844876893	0.0101927825833144
"inquire"	0.00258728865085833	0	0.00821476686491637	0.00418070687391824	0.00534410705315249	0.00481449741461489	0.00185323319696626
"lower"	0.00905551027800417	0.00600110420317338	0.00328590674596655	0.00250842412435095	0.010688214106305	0.0125176932779987	0.00694962448862346
"paul"	0	0	0	0	0.0010688214106305	0	0.00138992489772469
"works"	0.00646822162714583	0.00120022084063468	0	0.00334456549913459	0.00267205352657624	0.00674029638046084	0.00370646639393251
"becomes"	0	0.00240044168126935	0.00328590674596655	0	0.002137642821261	0.000962899482922978	0.00277984979544939
"events"	0.00905551027800417	0.00720132504380806	0.00492886011894982	0.00418070687391824	0.00267205352657624	0.00385159793169191	0.000926616598483129
"famous"	0.0103491546034333	0.00120022084063468	0	0.000836141374783648	0.0010688214106305	0.00385159793169191	0
"gradually"	0.00258728865085833	0.00960176672507741	0.00492886011894982	0.0016722827495673	0.00267205352657624	0.00770319586338382	0.00694962448862346
"hereafter"	0.00517457730171667	0.00600110420317338	0.00246443005947491	0.00501684824870189	0.0010688214106305	0	0.00138992489772469
"inward"	0	0	0	0	0.00748174987441348	0	0.00880285768558972
"luck"	0.00646822162714583	0.00840154588444274	0.00328590674596655	0.00250842412435095	0	0.00192579896584596	0.0064863161893819
"stronger"	0.00517457730171667	0.00600110420317338	0.00492886011894982	0.00668913099826919	0.00160323211594575	0	0.00787624108710659
"talents"	0.00129364432542917	0.00240044168126935	0.00410738343245819	0.00334456549913459	0.00267205352657624	0	0.000463308299241564
"toward"	0	0.00120022084063468	0.00328590674596655	0.000836141374783648	0.000534410705315249	0	0.00185323319696626
"twas"	0	0	0	0	0	0.000962899482922978	0
"war"	0.00258728865085833	0.00840154588444274	0.000821476686491637	0	0.0010688214106305	0	0.0273351896552523
"wednesday"	0.0116427989288625	0.00120022084063468	0.00739329017842474	0.0016722827495673	0	0	0.00185323319696626
"apprehensions"	0	0.00360066252190403	0.00164295337298327	0.00334456549913459	0.0010688214106305	0	0
"aspect"	0.0038809329762875	0.00120022084063468	0.00492886011894982	0.0016722827495673	0.00908498199035923	0.00481449741461489	0.000926616598483129
"buy"	0.00646822162714583	0.00360066252190403	0.00328590674596655	0.00668913099826919	0.00160323211594575	0.00288869844876893	0.00926616598483129
"cousins"	0.00258728865085833	0.0216039751314242	0.00903624355140801	0.014214403371322	0.00587851775846774	0	0.00138992489772469
"frame"	0	0	0.000821476686491637	0.0016722827495673	0.0144290890435117	0.00192579896584596	0.00463308299241564
"guest"	0.0038809329762875	0	0.00410738343245819	0.00334456549913459	0.002137642821261	0.000962899482922978	0.000926616598483129
"le"	0	0	0	0	0.00267205352657624	0	0
"whisper"	0.007761865952575	0.00480088336253871	0.00739329017842474	0.00668913099826919	0.00427528564252199	0.00481449741461489	0.00277984979544939
"accompanied"	0.00258728865085833	0.00120022084063468	0.00492886011894982	0.0016722827495673	0.00480969634783724	0.00577739689753787	0.000463308299241564
"airs"	0.00129364432542917	0.00120022084063468	0.000821476686491637	0	0.00160323211594575	0.00192579896584596	0.00138992489772469
"altered"	0.0038809329762875	0.0144026500876161	0.00575033680544146	0.00585298962348554	0.00320646423189149	0.00192579896584596	0.00416977469317408
"ambition"	0.00258728865085833	0.00120022084063468	0.000821476686491637	0.0016722827495673	0.00427528564252199	0	0.00185323319696626
"bob"	0	0	0	0	0	0	0.000463308299241564
"displeasure"	0.00517457730171667	0	0.00492886011894982	0.00250842412435095	0.00267205352657624	0	0.000463308299241564
"entering"	0.00905551027800417	0.00840154588444274	0.00739329017842474	0.00585298962348554	0.00641292846378299	0.00385159793169191	0.00370646639393251
"ladyship^s"	0	0.00240044168126935	0.00985772023789965	0.0016722827495673	0	0	0
"leisure"	0.01552373190515	0.00480088336253871	0.0106791969243913	0.0108698378721874	0.00267205352657624	0.00288869844876893	0.00509639129165721
"lyndon"	0	0	0	0	0	0	0
"march"	0.00129364432542917	0.00120022084063468	0.00164295337298327	0.00250842412435095	0.00374087493720674	0	0.00277984979544939
"plenty"	0.00129364432542917	0.00360066252190403	0.000821476686491637	0.00250842412435095	0.002137642821261	0.000962899482922978	0.0115827074810391
"vincy"	0	0	0	0	0	0	0
"amusement"	0.00517457730171667	0.0108019875657121	0.00985772023789965	0.0117059792469711	0.0010688214106305	0	0.00231654149620782
"bretton"	0	0	0	0	0	0	0
"candle"	0.007761865952575	0	0	0	0.0251173031498167	0.0163692912096906	0.0115827074810391
"impatience"	0.00905551027800417	0.00240044168126935	0.00821476686491637	0.00501684824870189	0.00427528564252199	0.00192579896584596	0.00231654149620782
"invited"	0.00517457730171667	0.0120022084063468	0.00903624355140801	0.0117059792469711	0.00320646423189149	0.000962899482922978	0.00231654149620782
"listening"	0.00646822162714583	0.0108019875657121	0.00821476686491637	0.00668913099826919	0.00908498199035923	0.00288869844876893	0.00694962448862346
"smallweed"	0	0	0	0	0	0	0
"tear"	0	0	0.00164295337298327	0	0.00587851775846774	0.00481449741461489	0.00138992489772469
"colour"	0.00905551027800417	0.00360066252190403	0.00985772023789965	0.00919755512262013	0.00801616057972873	0.0086660953463068	0.00787624108710659
"drank"	0.0038809329762875	0	0	0	0.00320646423189149	0.00192579896584596	0.00324315809469095
"expectation"	0.0181110205560083	0.00480088336253871	0.0147865803568495	0.0217396757443749	0.00267205352657624	0.00288869844876893	0.00555969959089877
"spring"	0.00646822162714583	0.0132024292469814	0.00410738343245819	0.00418070687391824	0.010688214106305	0.00674029638046084	0.00555969959089877
"struggle"	0.00129364432542917	0.00840154588444274	0.000821476686491637	0.00418070687391824	0.00641292846378299	0	0.00509639129165721
"suggested"	0.00258728865085833	0.00360066252190403	0.00410738343245819	0.00334456549913459	0.00374087493720674	0.00481449741461489	0.00185323319696626
"throwing"	0.0038809329762875	0.00360066252190403	0.00164295337298327	0.00334456549913459	0.00160323211594575	0.00481449741461489	0.00787624108710659
"we^ll"	0	0	0	0	0.0010688214106305	0.00385159793169191	0.0101927825833144
"amount"	0.00129364432542917	0.00120022084063468	0.00164295337298327	0.00334456549913459	0	0.00674029638046084	0.00509639129165721
"attached"	0.01552373190515	0.00600110420317338	0.00903624355140801	0.00836141374783648	0.00534410705315249	0.00288869844876893	0.00277984979544939
"decided"	0.007761865952575	0.0264048584939629	0.00903624355140801	0.00585298962348554	0.00320646423189149	0.00288869844876893	0.00416977469317408
"foreign"	0	0.00240044168126935	0	0	0.00320646423189149	0.00385159793169191	0.00138992489772469
"grow"	0.00129364432542917	0.00360066252190403	0.00328590674596655	0	0.00587851775846774	0.00577739689753787	0.00370646639393251
"inquiry"	0.0116427989288625	0.00120022084063468	0.00821476686491637	0.016722827495673	0.00694733916909824	0.000962899482922978	0.000926616598483129
"likes"	0.00129364432542917	0.00240044168126935	0.00739329017842474	0.00334456549913459	0.002137642821261	0.00288869844876893	0.00694962448862346
"performed"	0.00129364432542917	0.00120022084063468	0.00492886011894982	0.00501684824870189	0.00427528564252199	0.000962899482922978	0.00324315809469095
"produce"	0.00517457730171667	0.00480088336253871	0.00410738343245819	0.00752527237305284	0.00160323211594575	0.00385159793169191	0.00185323319696626
"season"	0.00517457730171667	0.00480088336253871	0.00246443005947491	0.00418070687391824	0.00694733916909824	0	0.000926616598483129
"start"	0.007761865952575	0.00240044168126935	0.00164295337298327	0.000836141374783648	0.00587851775846774	0.00288869844876893	0.00602300789014034
"vol"	0	0	0	0	0	0	0
"army"	0	0	0.00246443005947491	0.000836141374783648	0	0.00192579896584596	0.000463308299241564
"conviction"	0.0129364432542917	0.00960176672507741	0.0131436269838662	0.0175589688704566	0.00427528564252199	0.00770319586338382	0.00138992489772469
"custom"	0.00129364432542917	0.00240044168126935	0.00164295337298327	0	0.00587851775846774	0.00481449741461489	0.000926616598483129
"empty"	0.00517457730171667	0	0	0	0.00641292846378299	0.0086660953463068	0.00880285768558972
"endure"	0.0038809329762875	0.00480088336253871	0.000821476686491637	0.00250842412435095	0.00855057128504398	0	0.00277984979544939
"gay"	0.0038809329762875	0.00600110420317338	0.00164295337298327	0.0100336964974038	0.00908498199035923	0.00192579896584596	0
"lesson"	0.00129364432542917	0.00120022084063468	0.00164295337298327	0.000836141374783648	0.00427528564252199	0.00192579896584596	0.00463308299241564
"liking"	0.0038809329762875	0.00600110420317338	0.00164295337298327	0.00250842412435095	0.002137642821261	0.000962899482922978	0.00602300789014034
"observing"	0.00517457730171667	0.00960176672507741	0.00985772023789965	0.00668913099826919	0.0010688214106305	0.00385159793169191	0.00463308299241564
"perceive"	0.00517457730171667	0.00480088336253871	0.00575033680544146	0.0117059792469711	0.00267205352657624	0.00288869844876893	0.00463308299241564
"readily"	0.0103491546034333	0.00720132504380806	0.0139651036703578	0.00836141374783648	0.002137642821261	0.00192579896584596	0.00231654149620782
"secure"	0.0103491546034333	0.00840154588444274	0.0106791969243913	0.0108698378721874	0.00641292846378299	0	0.00185323319696626
"apprehension"	0.00646822162714583	0.00240044168126935	0.00985772023789965	0.0016722827495673	0.000534410705315249	0.00288869844876893	0.000463308299241564
"cared"	0.00517457730171667	0.00600110420317338	0.00575033680544146	0	0.0010688214106305	0.00674029638046084	0.010656090882556
"library"	0.00258728865085833	0.00120022084063468	0.0188939637893077	0.00250842412435095	0.012825856927566	0.00192579896584596	0.000926616598483129
"principles"	0.00258728865085833	0.00360066252190403	0.000821476686491637	0.00501684824870189	0.00587851775846774	0.00288869844876893	0.000463308299241564
"sides"	0.00517457730171667	0.00120022084063468	0.00410738343245819	0.00752527237305284	0.00267205352657624	0.00481449741461489	0.00324315809469095
"straight"	0	0.00480088336253871	0	0.0016722827495673	0.0101538034009897	0.00962899482922978	0.00741293278786503
"witness"	0.00258728865085833	0.00120022084063468	0.00246443005947491	0.00418070687391824	0.00267205352657624	0.00192579896584596	0.00509639129165721
"broad"	0.00258728865085833	0.00120022084063468	0	0.000836141374783648	0.012825856927566	0.00192579896584596	0.0120460157802807
"confounded"	0.00258728865085833	0	0	0.000836141374783648	0.00160323211594575	0.00481449741461489	0.000926616598483129
"covered"	0	0	0.00164295337298327	0.00418070687391824	0.0101538034009897	0.00385159793169191	0.00416977469317408
"despise"	0.00129364432542917	0	0.00246443005947491	0.0016722827495673	0.00267205352657624	0.000962899482922978	0.00324315809469095
"gentleman^s"	0.0038809329762875	0.00600110420317338	0.0065718134919331	0.0016722827495673	0.002137642821261	0.00192579896584596	0.00185323319696626
"reform"	0	0	0	0.000836141374783648	0.000534410705315249	0	0.000926616598483129
"sought"	0.0038809329762875	0.00840154588444274	0.00410738343245819	0.00501684824870189	0.023514071033871	0.00481449741461489	0.00277984979544939
"unknown"	0.00258728865085833	0.00240044168126935	0.0065718134919331	0.00418070687391824	0.00587851775846774	0.00288869844876893	0.00509639129165721
"chiefly"	0.0103491546034333	0.00240044168126935	0.00821476686491637	0.00585298962348554	0.002137642821261	0.00288869844876893	0.00416977469317408
"faint"	0	0.00240044168126935	0.000821476686491637	0.00501684824870189	0.00427528564252199	0.00577739689753787	0.0120460157802807
"firm"	0.00258728865085833	0.00240044168126935	0.00246443005947491	0.00250842412435095	0.00801616057972873	0	0.00694962448862346
"instances"	0.00258728865085833	0.00480088336253871	0.00328590674596655	0	0.000534410705315249	0.000962899482922978	0
"insult"	0.00258728865085833	0.00360066252190403	0	0.0016722827495673	0.002137642821261	0	0
"notions"	0.00517457730171667	0.00960176672507741	0.00246443005947491	0.00250842412435095	0.00267205352657624	0.000962899482922978	0.00787624108710659
"somehow"	0	0.00240044168126935	0.00164295337298327	0.00334456549913459	0.00374087493720674	0.00770319586338382	0.0064863161893819
"uriah"	0	0	0	0	0	0	0
"attempted"	0.00517457730171667	0.00360066252190403	0.00328590674596655	0.00919755512262013	0.00267205352657624	0.000962899482922978	0
"board"	0	0.0144026500876161	0.000821476686491637	0.0016722827495673	0.002137642821261	0.00481449741461489	0.00185323319696626
"borne"	0.00517457730171667	0.00720132504380806	0.00410738343245819	0.00836141374783648	0.00267205352657624	0.00288869844876893	0.00694962448862346
"charms"	0.0038809329762875	0.00360066252190403	0.00328590674596655	0.00501684824870189	0.00267205352657624	0	0.00138992489772469
"description"	0.0116427989288625	0.0192035334501548	0.00575033680544146	0.00250842412435095	0.00480969634783724	0.00192579896584596	0.000926616598483129
"fetch"	0.00258728865085833	0.00360066252190403	0.00246443005947491	0.00250842412435095	0.0133602676328812	0.00577739689753787	0.00602300789014034
"fill"	0.0038809329762875	0.00240044168126935	0.000821476686491637	0.0016722827495673	0.00374087493720674	0.000962899482922978	0.00370646639393251
"labour"	0.00258728865085833	0.00120022084063468	0.000821476686491637	0.000836141374783648	0.00534410705315249	0.00577739689753787	0.00741293278786503
"moral"	0	0.00240044168126935	0.00246443005947491	0	0.0010688214106305	0.0144434922438447	0.00370646639393251
"reflect"	0.00129364432542917	0.00360066252190403	0.00410738343245819	0.00668913099826919	0.00267205352657624	0.000962899482922978	0.000926616598483129
"remarkable"	0.0116427989288625	0.00480088336253871	0.00575033680544146	0.0016722827495673	0.00320646423189149	0.0173321906926136	0.00370646639393251
"un"	0	0	0	0	0.00267205352657624	0.000962899482922978	0.010656090882556
"asleep"	0.0038809329762875	0	0	0.00250842412435095	0.0101538034009897	0.0086660953463068	0.0064863161893819
"delay"	0.0142300875797208	0.00720132504380806	0.00492886011894982	0.0125421206217547	0.00641292846378299	0	0.00277984979544939
"esther"	0	0	0	0	0	0	0
"flung"	0	0	0	0	0.00374087493720674	0.00192579896584596	0.00138992489772469
"objects"	0.0103491546034333	0.00360066252190403	0.00575033680544146	0.00919755512262013	0.00427528564252199	0.00481449741461489	0.00694962448862346
"wasn^t"	0	0	0	0	0	0.00385159793169191	0.00972947428407285
"bagnet"	0	0	0	0	0	0	0
"conceive"	0.00517457730171667	0.00240044168126935	0.00246443005947491	0.00418070687391824	0.00267205352657624	0	0.00138992489772469
"cool"	0.00258728865085833	0.00720132504380806	0.00246443005947491	0.000836141374783648	0.0101538034009897	0.00481449741461489	0.00370646639393251
"ferdinand"	0	0	0	0	0	0	0
"justly"	0.0038809329762875	0.00120022084063468	0.00246443005947491	0.00418070687391824	0.0010688214106305	0.00288869844876893	0.000926616598483129
"knee"	0	0	0	0	0.012825856927566	0.00385159793169191	0.00138992489772469
"virtuous"	0.00129364432542917	0	0	0.000836141374783648	0	0	0.00138992489772469
"amory"	0	0	0	0	0	0	0
"application"	0.00517457730171667	0.00480088336253871	0.00985772023789965	0.00334456549913459	0.000534410705315249	0.00481449741461489	0.00185323319696626
"brilliant"	0.00129364432542917	0.00120022084063468	0	0.0016722827495673	0.00961939269567448	0	0.000926616598483129
"cases"	0	0.00360066252190403	0.00492886011894982	0.000836141374783648	0.0010688214106305	0.00288869844876893	0.00138992489772469
"dining-room"	0.00129364432542917	0.00240044168126935	0.0065718134919331	0.0016722827495673	0.00961939269567448	0.00385159793169191	0.00463308299241564
"enjoyment"	0.0103491546034333	0.0156028709282508	0.0106791969243913	0.016722827495673	0.00587851775846774	0	0.00185323319696626
"precious"	0.00258728865085833	0.00720132504380806	0.00164295337298327	0.00334456549913459	0.00267205352657624	0.00962899482922978	0.00880285768558972
"reproach"	0.00517457730171667	0.00480088336253871	0.00492886011894982	0.00919755512262013	0.00267205352657624	0.00770319586338382	0.00324315809469095
"stick"	0.00129364432542917	0	0	0	0.002137642821261	0.00770319586338382	0.0120460157802807
"weary"	0.0038809329762875	0	0.00164295337298327	0.00334456549913459	0.00908498199035923	0.00288869844876893	0.00694962448862346
"absent"	0.00905551027800417	0.00480088336253871	0.00328590674596655	0.00250842412435095	0.00427528564252199	0.000962899482922978	0.00138992489772469
"agree"	0.0038809329762875	0.00840154588444274	0.00492886011894982	0.00501684824870189	0.00374087493720674	0.00288869844876893	0.00416977469317408
"appointment"	0.00258728865085833	0.00600110420317338	0.000821476686491637	0.00334456549913459	0.000534410705315249	0.00288869844876893	0.000463308299241564
"continually"	0.00517457730171667	0.0120022084063468	0.00492886011894982	0.000836141374783648	0.00961939269567448	0.000962899482922978	0.00741293278786503
"convince"	0.00129364432542917	0.00720132504380806	0.00328590674596655	0.00752527237305284	0.000534410705315249	0	0.00138992489772469
"distinction"	0.00258728865085833	0.00360066252190403	0.00410738343245819	0.00334456549913459	0.00160323211594575	0.000962899482922978	0.00138992489772469
"envy"	0.00517457730171667	0.00240044168126935	0.00246443005947491	0.0016722827495673	0.00160323211594575	0	0.00185323319696626
"h"	0	0	0	0	0	0.00674029638046084	0
"hide"	0.00258728865085833	0.00120022084063468	0.00164295337298327	0	0	0.00962899482922978	0.00602300789014034
"jealousy"	0.0038809329762875	0.00600110420317338	0.00328590674596655	0.000836141374783648	0.00480969634783724	0	0.00370646639393251
"obtained"	0.00517457730171667	0	0.00328590674596655	0.00250842412435095	0.00320646423189149	0.00192579896584596	0
"sending"	0.00258728865085833	0.00720132504380806	0.000821476686491637	0.0100336964974038	0.000534410705315249	0	0.00324315809469095
"alarmed"	0.00258728865085833	0.00480088336253871	0.0065718134919331	0.00250842412435095	0.0010688214106305	0	0.00277984979544939
"desires"	0.00129364432542917	0	0	0	0.0010688214106305	0	0.00185323319696626
"explained"	0.00905551027800417	0.00480088336253871	0.00739329017842474	0.00919755512262013	0.00694733916909824	0.00481449741461489	0
"freely"	0	0.00240044168126935	0.00328590674596655	0	0.00534410705315249	0.00192579896584596	0.000463308299241564
"lovelace^s"	0	0	0	0	0	0	0
"measures"	0.0038809329762875	0.00480088336253871	0.00246443005947491	0.00334456549913459	0.00160323211594575	0.000962899482922978	0.00185323319696626
"pleasures"	0.00646822162714583	0.00360066252190403	0.00575033680544146	0.0016722827495673	0.00320646423189149	0	0.00231654149620782
"powers"	0.00646822162714583	0.00600110420317338	0.00492886011894982	0.00334456549913459	0.00534410705315249	0.00577739689753787	0.00185323319696626
"station"	0.00129364432542917	0.00720132504380806	0.00164295337298327	0.000836141374783648	0.00534410705315249	0.0144434922438447	0.00277984979544939
"tuesday"	0.0129364432542917	0.00600110420317338	0.00985772023789965	0.00250842412435095	0.0010688214106305	0	0.000463308299241564
"working"	0.00129364432542917	0	0	0.00418070687391824	0.00587851775846774	0.0231095875901515	0.0129726323787638
"attack"	0.00129364432542917	0.00120022084063468	0.00328590674596655	0.00250842412435095	0.0010688214106305	0	0
"friend^s"	0.0168173762305792	0.00720132504380806	0.0065718134919331	0.0016722827495673	0.002137642821261	0	0.00138992489772469
"induced"	0.0038809329762875	0.00720132504380806	0.00164295337298327	0.00418070687391824	0.0010688214106305	0.00192579896584596	0.000926616598483129
"mighty"	0	0	0	0.000836141374783648	0.00641292846378299	0.00481449741461489	0.00370646639393251
"obtain"	0.00129364432542917	0.00120022084063468	0.00246443005947491	0.00250842412435095	0.0010688214106305	0.000962899482922978	0.000926616598483129
"pulled"	0.00258728865085833	0	0	0.0016722827495673	0.00160323211594575	0.00577739689753787	0.00138992489772469
"rid"	0.00646822162714583	0.00600110420317338	0.00410738343245819	0.00250842412435095	0.00320646423189149	0.00192579896584596	0.00509639129165721
"satisfy"	0.0103491546034333	0.00360066252190403	0.00903624355140801	0.00752527237305284	0.00267205352657624	0	0.00370646639393251
"settle"	0.0038809329762875	0.00840154588444274	0.00575033680544146	0.00836141374783648	0.00320646423189149	0.00192579896584596	0.00277984979544939
"teeth"	0	0.00120022084063468	0.000821476686491637	0	0.00641292846378299	0.00674029638046084	0.00555969959089877
"ungrateful"	0	0.00120022084063468	0	0.0016722827495673	0.000534410705315249	0.000962899482922978	0
"withdrew"	0.00258728865085833	0	0.00410738343245819	0.00334456549913459	0.00908498199035923	0.00192579896584596	0
"devoted"	0	0.00240044168126935	0.00246443005947491	0.00334456549913459	0.00427528564252199	0.00962899482922978	0
"downstairs"	0.00646822162714583	0	0.00492886011894982	0	0.00908498199035923	0.00192579896584596	0.00694962448862346
"field"	0.00129364432542917	0.00240044168126935	0.00246443005947491	0.000836141374783648	0.0112226248116202	0.00288869844876893	0.00833954938634816
"injury"	0.0038809329762875	0.00600110420317338	0.000821476686491637	0.00250842412435095	0.0010688214106305	0.00288869844876893	0.00277984979544939
"ireland"	0	0.00240044168126935	0	0	0.00374087493720674	0.000962899482922978	0.00185323319696626
"poverty"	0.0038809329762875	0	0.00164295337298327	0.00585298962348554	0.00374087493720674	0.000962899482922978	0.00185323319696626
"rain"	0.0129364432542917	0.0108019875657121	0.00328590674596655	0.00919755512262013	0.0176355532754032	0.0173321906926136	0.0064863161893819
"respects"	0.0038809329762875	0.00720132504380806	0.00492886011894982	0.00250842412435095	0.000534410705315249	0.00577739689753787	0.00231654149620782
"robert"	0	0	0	0.0250842412435095	0.00534410705315249	0	0
"shining"	0.00129364432542917	0.00120022084063468	0	0	0.00534410705315249	0.00770319586338382	0.00324315809469095
"argument"	0.00258728865085833	0.00240044168126935	0.00410738343245819	0.00250842412435095	0.0010688214106305	0	0.00277984979544939
"crowd"	0.0142300875797208	0.00240044168126935	0.000821476686491637	0.00250842412435095	0.000534410705315249	0.00770319586338382	0.00509639129165721
"domestic"	0.00646822162714583	0.0132024292469814	0.00575033680544146	0.00668913099826919	0.00267205352657624	0.00577739689753787	0.000463308299241564
"fairfax"	0	0	0	0	0.0657325167537756	0	0
"farebrother"	0	0	0	0	0	0	0
"huntingdon"	0	0	0	0	0	0	0
"leading"	0.00646822162714583	0.00600110420317338	0.00410738343245819	0.00250842412435095	0.002137642821261	0.00288869844876893	0.0120460157802807
"principle"	0.00129364432542917	0.00840154588444274	0.00410738343245819	0.00418070687391824	0.00694733916909824	0.00962899482922978	0.000926616598483129
"reference"	0.00646822162714583	0.00600110420317338	0.00164295337298327	0	0.0010688214106305	0.0086660953463068	0.00185323319696626
"river"	0.00129364432542917	0	0.00492886011894982	0	0.002137642821261	0.00288869844876893	0
"spend"	0.00646822162714583	0.0132024292469814	0.0106791969243913	0.00919755512262013	0.00587851775846774	0.000962899482922978	0.00370646639393251
"to-night"	0	0.00120022084063468	0.000821476686491637	0.000836141374783648	0.0219108389179252	0.0154063917267676	0.0203855651666288
"tomlinson"	0	0	0	0	0	0	0
"aid"	0	0.00240044168126935	0.000821476686491637	0.00250842412435095	0.0181699639807185	0.00674029638046084	0.00138992489772469
"applied"	0.0129364432542917	0.00600110420317338	0.00985772023789965	0.00250842412435095	0.0010688214106305	0.00192579896584596	0.00138992489772469
"battle"	0	0	0	0	0.00160323211594575	0.00192579896584596	0.000926616598483129
"beneath"	0.00258728865085833	0.00360066252190403	0.00410738343245819	0.0016722827495673	0.00641292846378299	0.00288869844876893	0.00185323319696626
"engagement"	0.0362220411120167	0.0288053001752322	0.0164295337298327	0.0526769066113699	0.000534410705315249	0.00192579896584596	0.000463308299241564
